Price,Beds,Baths,Area,Pets,Street,City,Region,Zip
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$1,900",0 bed,1 bath,Data Not Found,NO,"491 Columbus Ave Unit 11,                  ",New York,NY,10024
"$6,095",2 bed,2 bath,"1,000 sqft",NO,"10 Barclay St Apt 15F,                  ",New York,NY,10007
"$2,695",2 bed,1 bath,865 sqft,NO,"1990 Lexington Ave Apt 32F,                  ",New York,NY,10035
"$4,450",1 bed,1 bath,650 sqft,NO,"108 W 15th St Apt 4G,                  ",New York,NY,10011
"$2,950",2 bed,1 bath,890 sqft,NO,"335 E 34th St Unit 4R,                  ",New York,NY,10016
"$3,800",1 bed,1 bath,600 sqft,NO,"223 Mott St Apt 3,                  ",New York,NY,10012
"$5,900",3 bed,3 bath,"1,250 sqft",NO,"338 E 30th St Unit R,                  ",New York,NY,10016
"$5,442",3 bed,1 bath,"1,150 sqft",NO,"340 E 18th St Unit Z,                  ",New York,NY,10003
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$1,800",0 bed,1 bath,Data Not Found,NO,"304 E 90th St Apt 1B,                  ",New York,NY,10128
"$3,300",1 bed,1 bath,Data Not Found,OK Pets,"307 E 44th St Apt 1710,                  ",New York,NY,10017
"$5,995",4 bed,4 bath,Data Not Found,NO,"401 E 57th St Fl 4,                  ",New York,NY,10022
"$5,150",1 bed,1 bath,Data Not Found,OK Pets,"298 Mulberry St Unit 3,                  ",New York,NY,10012
"$3,850",1 bed,1 bath,Data Not Found,OK Pets,"124 W 60th St Apt 41B,                  ",New York,NY,10023
"$4,492",3 bed,1 bath,"1,000 sqft",OK Pets,"193 E 3rd St Unit 3E,                  ",New York,NY,10009
"$4,100",1 bed,1 bath,Data Not Found,OK Pets,"952 5th Ave Apt 7A,                  ",New York,NY,10075
"$3,600",2 bed,1 bath,Data Not Found,NO,"324 E 52nd St Apt 2A,                  ",New York,NY,10022
"$4,800",1 bed,1 bath,Data Not Found,NO,"240 Central Park S Apt 9P,                  ",New York,NY,10019
"$7,195",3 bed,2.5 bath,"1,175 sqft",NO,"1385 York Ave Apt 21G,                  ",New York,NY,10021
"$3,595",2 bed,1 bath,800 sqft,NO,"365 W 52nd St Apt 2C,                  ",New York,NY,10019
"$1,795",1 bed,1 bath,Data Not Found,OK Pets,"136 St Pauls Pl Unit A1,                  ",Brooklyn,NY,11226
"$1,795",1 bed,1 bath,Data Not Found,OK Pets,"136 St Pauls Pl Unit A11,                  ",Brooklyn,NY,11226
"$2,595",1 bed,1 bath,Data Not Found,OK Pets,"245 W 51st St Apt 401,                  ",Manhattan,NY,10019
"$2,450",0 bed,1 bath,Data Not Found,OK Pets,"2109 Broadway Apt 7-142,                  ",New York,NY,10023
"$5,500",2 bed,2 bath,Data Not Found,OK Pets,"60 Broadway Apt 9L,                  ",Brooklyn,NY,11249
"$3,995",1 bed,1 bath,Data Not Found,NO,"200 E 16th St Apt 6K,                  ",Manhattan,NY,10003
"$5,995",1 bed,1 bath,831 sqft,OK Pets,"70 Charlton St Apt 16D,                  ",Manhattan,NY,10014
"$9,350",2 bed,2.5 bath,"1,489 sqft",NO,"330 Spring St Apt 7D,                  ",Manhattan,NY,10013
"$2,700",3 bed,1 bath,950 sqft,NO,"166 Washington Ave Unit 2,                  ",Brooklyn,NY,11205
"$1,850",1 bed,1 bath,Data Not Found,NO,"3030 Middletown Rd Apt 4E,                  ",Bronx,NY,10461
"$3,300",2 bed,1 bath,Data Not Found,OK Pets,"348 Atlantic Ave Apt 3F,                  ",Brooklyn,NY,11217
"$2,750",1 bed,1 bath,Data Not Found,OK Pets,"461 5th St Apt 1,                  ",New York,NY,11215
"$1,690",0 bed,1 bath,Data Not Found,NO,"294 Convent Ave Apt 2,                  ",New York,NY,10031
"$3,969",1 bed,1 bath,Data Not Found,OK Pets,"605 W 42nd St Apt 32E,                  ",Manhattan,NY,10036
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$2,200",2 bed,1 bath,"2,200 sqft",NO,"1230 Mace Ave Unit 2,                  ",Bronx,NY,10469
"$3,992",0 bed,1 bath,Data Not Found,NO,"685-685 1st Ave Unit 4J,                  ",New York,NY,10018
"$2,500",1 bed,1 bath,Data Not Found,NO,"325 3rd St Apt 2L,                  ",Brooklyn,NY,11215
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$5,950",3 bed,2.5 bath,Data Not Found,NO,"220 Saint Nicholas Ave Apt 5,                  ",Manhattan,NY,10027
"$2,500",3 bed,1.5 bath,Data Not Found,NO,"42-16 235 St,                  ",Douglaston,NY,11363
"$1,850",1 bed,1 bath,Data Not Found,NO,"6701 Colonial Rd Apt 3J,                  ",Brooklyn,NY,11220
"$1,800",1 bed,1 bath,Data Not Found,NO,"42-24 78 St Unit 2R,                  ",Elmhurst,NY,11373
"$2,495",0 bed,1 bath,Data Not Found,OK Pets,"756 Greenwich St Apt 3B,                  ",Manhattan,NY,10014
"$7,700",2 bed,2 bath,"1,200 sqft",OK Pets,"211 N End Ave Apt 10C,                  ",Manhattan,NY,10282
"$3,692",0 bed,1 bath,495 sqft,OK Pets,"240 Central Park S Unit 08K,                  ",Manhattan,NY,10019
"$7,665",2 bed,2 bath,Data Not Found,OK Pets,"105 Duane St Apt 30B,                  ",New York,NY,10007
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$8,995",2 bed,2 bath,Data Not Found,OK Pets,"130 W 15th St Apt 14D,                  ",New York,NY,10011
"$3,900",2 bed,2 bath,Data Not Found,OK Pets,"162 16th St Apt 2E,                  ",Brooklyn,NY,11215
"$5,185",1 bed,1 bath,850 sqft,OK Pets,"535 W 23rd St Apt N4A,                  ",New York,NY,10011
"$4,750",1 bed,2 bath,825 sqft,OK Pets,"535 W 23rd St Apt N5D,                  ",New York,NY,10011
"$2,920",0 bed,1 bath,Data Not Found,OK Pets,"365 Bond St Apt B308,                  ",Brooklyn,NY,11231
"$3,500",0 bed,1 bath,660 sqft,NO,"55 Wall St Apt 727,                  ",Manhattan,NY,10005
"$4,400",1 bed,1 bath,855 sqft,NO,"55 Wall St Apt 838,                  ",Manhattan,NY,10005
"$4,250",1 bed,1 bath,891 sqft,NO,"55 Wall St Apt 832,                  ",Manhattan,NY,10005
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$5,000",1 bed,1.5 bath,995 sqft,NO,"55 Wall St Apt 806,                  ",Manhattan,NY,10005
"$3,600",0 bed,1 bath,Data Not Found,OK Pets,"300 Albany St Unit 4-0,                  ",New York,NY,10280
"$2,950",1 bed,1 bath,650 sqft,OK Pets,"154 Atlantic Ave Apt 4R,                  ",New York,NY,11201
"$3,550",2 bed,1 bath,Data Not Found,OK Pets,"240 Mulberry St Apt 9,                  ",New York,NY,10012
"$2,300",1 bed,1 bath,Data Not Found,OK Pets,"518 E 83rd St Apt 5A,                  ",New York,NY,10028
"$3,100",2 bed,1 bath,Data Not Found,OK Pets,"212 S 1st St Unit 2,                  ",Brooklyn,NY,11211
"$1,900",0 bed,1 bath,Data Not Found,NO,"48 E End Ave Unit 2A,                  ",New York,NY,10028
"$8,800",2 bed,2 bath,"1,609 sqft",OK Pets,"265 E 66th St Apt 17E,                  ",New York,NY,10065
"$4,500",2 bed,1 bath,Data Not Found,NO,"227 Mulberry St Unit 5HA,                  ",Manhattan,NY,10012
"$2,475",2 bed,1 bath,850 sqft,NO,"171 15th St Unit 2ND,                  ",Brooklyn,NY,11215
"$3,200",1 bed,1 bath,Data Not Found,OK Pets,"140 W 55th St Apt 4C,                  ",New York,NY,10019
"$3,600",2 bed,1 bath,Data Not Found,OK Pets,"165 E 35th St Apt 3J,                  ",New York,NY,10016
"$6,000",1 bed,1 bath,Data Not Found,OK Pets,"20 Fifth Ave Unit 4D,                  ",New York,NY,10011
"$4,750",1 bed,1 bath,Data Not Found,OK Pets,"96 Fifth Ave Unit 7A,                  ",New York,NY,10011
"$1,950",0 bed,1 bath,Data Not Found,OK Pets,"324 E 66th St Apt 32,                  ",Manhattan,NY,10065
"$2,250",1 bed,1 bath,800 sqft,NO,"1555 York Ave Apt 3N,                  ",Manhattan,NY,10028
"$5,400",3 bed,2 bath,Data Not Found,OK Pets,"219 E 69th St Apt 3K,                  ",New York,NY,10021
"$2,450",1 bed,1 bath,Data Not Found,OK Pets,"152 E 22nd St Apt 1G,                  ",New York,NY,10010
"$3,200",2 bed,1 bath,Data Not Found,NO,"157 E 57th St Apt 12E,                  ",New York,NY,10022
"$2,225",0 bed,1 bath,Data Not Found,OK Pets,"162 E 55th St Apt 2A,                  ",New York,NY,10022
"$2,200",1 bed,1 bath,Data Not Found,OK Pets,"224 E 70th St Apt 9,                  ",New York,NY,10021
"$2,275",1 bed,1 bath,Data Not Found,OK Pets,"985 Lexington Ave Apt 3R,                  ",Manhattan,NY,10021
"$4,200",1 bed,1 bath,Data Not Found,OK Pets,"145 E 16th St Apt 2A,                  ",New York,NY,10003
"$6,500",1 bed,1 bath,Data Not Found,OK Pets,"20 Fifth Ave Unit 16B,                  ",New York,NY,10011
"$2,950",0 bed,1 bath,Data Not Found,OK Pets,"235 W 22nd St Apt 7C,                  ",New York,NY,10011
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$2,950",0 bed,1 bath,Data Not Found,OK Pets,"235 W 22nd St Apt 6B,                  ",New York,NY,10011
"$3,500",1 bed,1 bath,Data Not Found,OK Pets,"160 W 73rd St Apt 2B,                  ",New York,NY,10023
"$3,700",1 bed,1 bath,Data Not Found,OK Pets,"156 E 37th St Apt 5C,                  ",New York,NY,10016
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$3,100",1 bed,1 bath,Data Not Found,OK Pets,"157 E 57th St Apt 6E,                  ",New York,NY,10022
"$2,595",2 bed,1 bath,Data Not Found,NO,"32 E 7th St Apt 1E,                  ",New York,NY,10003
"$3,000",1 bed,1 bath,Data Not Found,OK Pets,"200 E 27th St Apt 2L,                  ",New York,NY,10016
"$3,295",1 bed,1 bath,Data Not Found,OK Pets,"340 E 34th St Apt 3N,                  ",New York,NY,10016
"$3,255",1 bed,1 bath,Data Not Found,NO,"309 Mott St Apt 3A,                  ",New York,NY,10012
"$2,500",1 bed,1 bath,Data Not Found,OK Pets,"328 E 66th St Apt 4,                  ",Manhattan,NY,10065
"$3,900",2 bed,1 bath,Data Not Found,OK Pets,"140 W 55th St Apt 6B,                  ",New York,NY,10019
"$2,746",0 bed,1 bath,Data Not Found,OK Pets,"340 E 34th St Apt 12E,                  ",New York,NY,10016
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$1,950",0 bed,1 bath,Data Not Found,OK Pets,"401 E 58th St Apt C5,                  ",New York,NY,10022
"$3,450",1 bed,1 bath,Data Not Found,OK Pets,"80 Cranberry St Unit 8J,                  ",Brooklyn,NY,11201
"$3,550",1 bed,1 bath,Data Not Found,NO,"150 W 51st St Apt 1411,                  ",New York,NY,10019
"$2,700",1 bed,1 bath,Data Not Found,NO,"535 Atlantic Ave Apt B,                  ",Brooklyn,NY,11217
"$2,300",1 bed,1 bath,"3,750 sqft",OK Pets,"445 17th St Unit 5,                  ",Brooklyn,NY,11215
"$6,500",2 bed,2 bath,"1,488 sqft",OK Pets,"135 W 70th St Apt 9C,                  ",New York,NY,10023
"$2,495",1 bed,1 bath,Data Not Found,OK Pets,"152 5th Ave Unit 4,                  ",Brooklyn,NY,11217
"$2,600",3 bed,1 bath,Data Not Found,NO,"205 Cornelia St Apt 2,                  ",Brooklyn,NY,11221
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$4,300",1 bed,1 bath,738 sqft,NO,"25 Central Park W Apt 4U,                  ",Manhattan,NY,10023
"$2,000",2 bed,1 bath,"2,088 sqft",NO,"16 Greencroft Ln,                  ",Staten Island,NY,10308
"$9,300",2 bed,2 bath,Data Not Found,OK Pets,"265 E 66th St Apt 24C,                  ",New York,NY,10065
"$7,450",2 bed,2 bath,Data Not Found,OK Pets,"265 E 66th St Apt 5C,                  ",New York,NY,10065
"$3,850",1 bed,1.5 bath,Data Not Found,OK Pets,"49 E 34th St Unit C21,                  ",Manhattan,NY,10016
"$3,700",1 bed,1 bath,600 sqft,OK Pets,"217 W 14th St Apt 4R,                  ",New York,NY,10011
"$2,695",1 bed,1 bath,Data Not Found,OK Pets,"1443 York Ave Apt 4W,                  ",New York,NY,10075
"$2,200",1 bed,1 bath,Data Not Found,NO,"320 E 90th St Apt 5C,                  ",New York,NY,10128
"$4,650",1 bed,1 bath,Data Not Found,OK Pets,"88 Leonard St Apt 802,                  ",New York,NY,10013
"$2,400",3 bed,1.5 bath,Data Not Found,NO,"568 Autum Ave Unit 2,                  ",Brooklyn,NY,11208
"$2,000",2 bed,1 bath,Data Not Found,NO,"45-17 Burling St Unit 2FL,                  ",Flushing,NY,11355
"$1,650",1 bed,1 bath,Data Not Found,OK Pets,"2419 7th Ave Unit 3A,                  ",Manhattan,NY,10030
"$3,100",0 bed,1 bath,Data Not Found,OK Pets,"81 Irving Pl Apt 4G,                  ",Manhattan,NY,10003
"$3,949",2 bed,1 bath,Data Not Found,OK Pets,"210 E 60th St Fl 2,                  ",Manhattan,NY,10022
"$2,295",1 bed,1 bath,Data Not Found,NO,"440 Third Ave Unit 4,                  ",Manhattan,NY,10016
"$4,800",3 bed,1 bath,950 sqft,OK Pets,"476 2nd St Unit 3,                  ",New York,NY,11215
"$3,250",1 bed,1 bath,Data Not Found,OK Pets,"148 E 98th St Apt 3B,                  ",New York,NY,10029
"$2,695",1 bed,1 bath,Data Not Found,NO,"148 W 68th St Apt 3D,                  ",New York,NY,10023
"$2,349",1 bed,1 bath,720 sqft,OK Pets,"515 Ocean Ave Unit A3C,                  ",Brooklyn,NY,11226
"$3,750",2 bed,1 bath,Data Not Found,NO,"131-133 Thompson St Unit 6B,                  ",New York,NY,10012
"$2,525",1 bed,1 bath,Data Not Found,OK Pets,"51 E 34th St Apt 3B,                  ",New York,NY,10016
"$6,050",4 bed,2 bath,Data Not Found,NO,"251 E 45th St # 2,                  ",New York,NY,10017
"$1,900",1 bed,1 bath,Data Not Found,NO,"31-60 34th St Apt C4,                  ",Queens,NY,11106
"$2,300",2 bed,1 bath,Data Not Found,NO,"1674 E 22nd St Apt 4B,                  ",Brooklyn,NY,11229
"$2,054",0 bed,1 bath,Data Not Found,OK Pets,"290 Clinton Ave Apt 2B,                  ",Brooklyn,NY,11205
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$2,550",2 bed,1 bath,Data Not Found,NO,"3151 Broadway Apt 3C,                  ",New York,NY,10027
"$3,000",2 bed,1 bath,Data Not Found,NO,"280 E 10th St # 1,                  ",New York,NY,10003
"$4,700",1 bed,1 bath,Data Not Found,OK Pets,"315 W 33rd St Apt 35F,                  ",New York,NY,10001
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$3,100",0 bed,1 bath,485 sqft,OK Pets,"537 W 27th St Apt 2F,                  ",New York,NY,10001
"$2,650",1 bed,1 bath,Data Not Found,OK Pets,"88 Clay St Apt 4R,                  ",Brooklyn,NY,11222
"$2,475",0 bed,1 bath,Data Not Found,OK Pets,"135 E 17th St Apt 7G,                  ",New York,NY,10003
"$1,937",1 bed,1 bath,800 sqft,OK Pets,"Kew Gardens Rd Unit 4H,                  ",Queens,NY,11415
"$2,695",1 bed,1 bath,640 sqft,OK Pets,"25-19 27th St Unit 4D,                  ",Queens,NY,11102
"$2,900",2 bed,1 bath,Data Not Found,OK Pets,"41-15 29th St Unit 1201,                  ",Queens,NY,11101
"$2,750",0 bed,1 bath,Data Not Found,OK Pets,"140 E 46th St Apt 3G,                  ",New York,NY,10017
"$4,600",3 bed,1 bath,Data Not Found,NO,Data Not Found,New York,NY,10022
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$1,895",0 bed,1 bath,400 sqft,OK Pets,"1365 Saint Nicholas Ave Apt 15N,                  ",New York,NY,10033
"$2,869",1 bed,1 bath,Data Not Found,NO,"78 Canal St Unit 3E,                  ",New York,NY,10002
"$3,095",1 bed,1 bath,Data Not Found,NO,"330 E 43rd St Apt 802,                  ",New York,NY,10017
"$2,600",2 bed,1 bath,Data Not Found,NO,"31-52 36 St Unit 2F,                  ",Astoria,NY,11106
"$1,935",0 bed,1 bath,Data Not Found,NO,"412 E 83rd St Apt 5C,                  ",New York,NY,10028
"$1,895",1 bed,1 bath,Data Not Found,NO,"30-83 29th St Unit F8,                  ",Astoria,NY,11102
"$1,700",1 bed,1 bath,Data Not Found,NO,"316 68th St Unit 1C,                  ",Brooklyn,NY,11220
"$1,935",0 bed,1 bath,Data Not Found,NO,"412 E 83rd St Apt 4C,                  ",New York,NY,10028
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$1,700",1 bed,1 bath,680 sqft,NO,Data Not Found,Brooklyn,NY,11226
"$2,720",0 bed,1 bath,Data Not Found,NO,"11 Waverly Pl Apt 5H,                  ",New York,NY,10003
"$1,886",0 bed,1 bath,Data Not Found,NO,"411 W 54th St Apt 1D,                  ",Manhattan,NY,10019
"$3,650",2 bed,1 bath,Data Not Found,OK Pets,Data Not Found,New York,NY,10016
"$8,000",5 bed,5 bath,"13,000 sqft",NO,Data Not Found,Brooklyn,NY,11216
"$2,250",0 bed,1 bath,Data Not Found,OK Pets,Data Not Found,Astoria,NY,11102
"$3,525",1 bed,1 bath,Data Not Found,OK Pets,Data Not Found,New York,NY,10038
"$2,450",2 bed,1 bath,700 sqft,NO,Data Not Found,Brooklyn,NY,11215
"$2,000",1 bed,1 bath,Data Not Found,NO,Data Not Found,Astoria,NY,11102
"$1,900",1 bed,1 bath,700 sqft,NO,"716 Lafayette Ave Unit A,                  ",New York,NY,11238
"$1,895",2 bed,1 bath,Data Not Found,OK Pets,"749 New Jersey Ave Unit 2,                  ",New York,NY,10065
"$2,500",1 bed,1 bath,Data Not Found,OK Pets,"53 W 90th St Apt 10,                  ",New York,NY,10024
"$2,250",1 bed,1 bath,Data Not Found,NO,"1838 Adam Clayton Powell Jr Blvd Apt 4,                  ",Manhattan,NY,10026
"$1,705",0 bed,1 bath,Data Not Found,NO,"557 W 149th St Apt 1,                  ",Manhattan,NY,10031
"$4,795",4 bed,1.5 bath,Data Not Found,NO,"2053 Frederick Douglass Blvd Unit B4,                  ",Manhattan,NY,10026
"$1,650",0 bed,1 bath,Data Not Found,OK Pets,"137 W 137th St Apt 3D,                  ",Manhattan,NY,10030
"$1,695",0 bed,1 bath,Data Not Found,NO,"15 W 139th St Unit 8,                  ",Manhattan,NY,10037
"$2,895",2 bed,1 bath,Data Not Found,NO,"2053 Frederick Douglass Blvd Unit Ll,                  ",Manhattan,NY,10026
"$1,725",0 bed,1 bath,Data Not Found,NO,"36 W 119th St Unit 1A,                  ",Manhattan,NY,10026
"$2,700",2 bed,1 bath,Data Not Found,NO,"133 Edgecombe Ave Apt 4B,                  ",Manhattan,NY,10030
"$1,725",0 bed,1 bath,Data Not Found,NO,"28 W 125th St Apt 1C,                  ",Manhattan,NY,10027
"$2,115",1 bed,1 bath,Data Not Found,OK Pets,"169 Morningside Ave Unit 50,                  ",Manhattan,NY,10027
"$1,695",0 bed,1 bath,Data Not Found,NO,"30 Edgecombe Ave Apt 1F,                  ",Manhattan,NY,10030
"$2,175",0 bed,1 bath,Data Not Found,NO,"449 W 125th St Unit 30,                  ",Manhattan,NY,10027
"$1,695",0 bed,1 bath,Data Not Found,NO,"45 W 139th St Apt 14G,                  ",Manhattan,NY,10037
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$1,750",0 bed,1 bath,Data Not Found,NO,"401 Convent Ave Apt 2A,                  ",Manhattan,NY,10031
"$2,400",1 bed,1 bath,Data Not Found,NO,"610 St Nicholas Ave Unit D3,                  ",Manhattan,NY,10030
"$2,800",2 bed,1 bath,Data Not Found,NO,"167 Morningside Ave Apt 1A,                  ",Manhattan,NY,10027
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$2,345",2 bed,1 bath,Data Not Found,NO,"500 W 140th St Unit 4,                  ",Manhattan,NY,10031
"$1,995",0 bed,1 bath,Data Not Found,OK Pets,"222 W 139th St Apt 3,                  ",Manhattan,NY,10030
"$1,675",1 bed,1 bath,Data Not Found,OK Pets,"1724 Amsterdam Ave Apt 3RS,                  ",Manhattan,NY,10031
"$3,100",2 bed,1 bath,Data Not Found,NO,"2053 Frederick Douglass Blvd Unit 27,                  ",Manhattan,NY,10026
